Hours_Worked_Per_Week,Access_to_Mental_Health_Resources,Work_Life_Balance_Rating,Social_Isolation_Rating,Sleep_Quality,Risk_Score_Raw,Burnout_Risk
75,1,2,1,5,41.0,1
55,0,0,1,9,-23.0,0
44,0,2,3,9,-34.400000000000006,0
40,0,0,2,9,-36.0,0
80,0,1,2,9,14.0,1
76,0,2,0,7,10.399999999999991,1
55,1,2,3,8,-7.0,0
29,0,0,0,9,-67.4,0
56,0,2,0,8,-29.60000000000001,0
28,1,2,3,7,-32.800000000000004,0
43,0,3,2,7,-25.80000000000001,0
54,0,0,2,6,19.599999999999994,1
68,0,2,1,6,19.19999999999999,1
54,1,2,3,9,-20.400000000000006,0
67,0,1,0,8,-8.200000000000003,1
55,1,3,3,7,-1.0,1
37,1,3,0,5,-26.200000000000003,0
68,0,1,1,6,25.19999999999999,1
58,1,1,1,6,11.199999999999989,1
51,0,1,1,5,13.399999999999991,1
43,0,1,1,8,-33.80000000000001,0
42,0,3,0,8,-55.2,0
51,0,2,2,8,-20.60000000000001,0
56,0,2,0,9,-41.60000000000001,0
31,1,1,1,9,-62.6,0
68,1,0,2,5,51.19999999999999,1
74,1,1,3,7,37.599999999999994,1
32,1,2,0,5,-27.200000000000003,0
42,0,0,3,7,-1.2000000000000028,1
44,0,1,1,5,3.5999999999999943,1
54,1,0,3,9,-8.400000000000006,0
60,0,1,2,8,-2.0,1
49,1,3,2,6,-5.400000000000006,0
36,1,2,2,5,-5.599999999999994,0
68,1,1,0,5,29.19999999999999,1
39,1,0,3,6,6.599999999999994,1
67,0,2,3,5,45.8,1
44,0,1,3,8,-16.400000000000006,0
41,1,1,1,6,-12.599999999999994,0
32,1,1,0,6,-33.2,0
78,1,1,0,8,7.199999999999989,1
38,1,3,3,8,-36.80000000000001,0
68,1,2,0,6,11.199999999999989,1
55,0,3,3,8,-13.0,0
31,1,2,3,8,-40.599999999999994,0
80,1,1,3,8,34.0,1
60,0,2,2,6,16.0,1
38,0,0,1,5,1.1999999999999957,1
31,0,2,0,7,-52.6,0
28,0,0,1,6,-24.800000000000004,0
26,0,0,2,7,-31.6,0
47,0,3,0,8,-48.2,0
33,0,2,3,8,-37.80000000000001,0
50,0,1,1,5,12.0,1
71,0,2,2,8,7.3999999999999915,1
38,1,3,0,7,-48.800000000000004,0
77,0,0,0,6,35.8,1
66,1,0,1,6,28.39999999999999,1
35,1,3,1,5,-21.0,0
72,1,3,0,7,-1.2000000000000028,1
24,1,2,0,8,-74.4,0
54,1,0,2,9,-16.400000000000006,0
31,1,3,3,5,-10.599999999999994,0
44,1,2,3,5,13.599999999999994,1
71,1,2,2,9,-4.6000000000000085,1
78,0,1,0,6,31.19999999999999,1
40,1,0,1,6,-8.0,0
55,1,2,1,6,1.0,1
72,1,3,0,9,-25.200000000000003,0
42,1,0,2,8,-21.200000000000003,0
35,0,3,0,8,-65.0,0
76,1,3,1,7,12.399999999999991,1
58,0,2,0,7,-14.800000000000011,0
64,0,2,0,6,5.599999999999994,1
72,1,1,2,9,2.799999999999997,1
61,1,3,3,5,31.39999999999999,1
77,0,2,1,8,7.799999999999997,1
58,1,1,1,9,-24.80000000000001,0
33,1,0,0,7,-37.800000000000004,0
50,0,1,1,8,-24.0,0
77,0,1,1,8,13.799999999999997,1
24,1,3,3,9,-68.4,0
54,1,0,1,7,-0.4000000000000057,1
42,1,3,1,9,-59.2,0
48,0,3,2,5,5.199999999999989,1
62,1,1,2,8,0.7999999999999972,1
30,0,1,2,9,-56.0,0
37,0,2,2,9,-52.2,0
66,1,1,2,5,42.39999999999999,1
31,0,2,3,9,-52.599999999999994,0
28,1,3,1,8,-66.80000000000001,0
29,1,1,0,6,-37.400000000000006,0
77,0,0,3,6,59.80000000000001,1
63,1,0,0,7,4.199999999999989,1
36,0,3,2,5,-11.599999999999994,0
80,0,3,1,7,18.0,1
57,1,1,2,6,17.799999999999997,1
26,1,2,3,5,-11.600000000000001,0
65,1,1,0,9,-23.0,1
32,1,2,1,9,-67.2,0
59,0,1,3,8,4.599999999999994,1
61,0,0,3,6,37.39999999999999,1
28,0,0,1,9,-60.800000000000004,0
69,1,2,1,5,32.599999999999994,1
46,0,1,3,9,-25.60000000000001,0
77,0,3,0,7,5.799999999999997,1
21,1,2,0,7,-66.6,0
24,1,0,3,7,-26.400000000000006,0
48,1,2,3,7,-4.800000000000011,1
56,0,1,2,7,4.3999999999999915,1
57,1,3,2,8,-18.200000000000003,0
38,0,3,0,7,-48.800000000000004,0
27,0,2,2,8,-54.2,0
67,0,1,0,8,-8.200000000000003,1
64,0,1,1,9,-16.400000000000006,1
20,0,3,2,5,-34.0,0
41,1,0,0,7,-26.6,0
71,0,1,0,5,33.39999999999999,1
36,1,3,3,6,-15.599999999999994,0
26,0,3,0,8,-77.6,0
44,0,1,2,6,-0.4000000000000057,1
64,1,1,3,8,11.599999999999994,1
23,0,2,3,7,-39.800000000000004,0
55,0,0,2,6,21.0,1
25,1,2,1,9,-77.0,0
79,1,2,2,6,42.599999999999994,1
50,0,3,2,8,-28.0,0
38,0,3,3,8,-36.80000000000001,0
80,0,0,2,5,68.0,1
63,1,2,1,6,12.199999999999989,1
73,0,2,1,9,-9.800000000000011,0
58,1,3,1,7,-12.800000000000011,0
46,1,3,3,5,10.399999999999991,1
29,0,1,2,6,-21.400000000000006,0
45,1,2,0,5,-9.000000000000007,0
38,0,0,2,6,-2.8000000000000114,1
58,0,2,1,7,-6.800000000000011,0
22,1,3,2,7,-55.2,0
64,1,1,3,9,-0.4000000000000057,1
32,1,2,2,5,-11.200000000000003,0
69,1,0,3,9,12.599999999999994,1
47,1,3,0,6,-24.200000000000003,0
77,1,1,0,7,17.799999999999997,1
39,0,2,3,7,-17.400000000000006,0
47,0,0,2,8,-14.200000000000003,0
27,0,3,1,8,-68.2,0
80,1,0,3,9,28.0,1
60,1,2,2,5,28.0,1
58,1,3,2,6,7.199999999999989,1
20,0,2,2,9,-76.0,0
22,0,1,1,7,-51.2,0
32,1,2,1,7,-43.2,0
47,1,1,1,7,-16.200000000000003,0
76,1,2,3,6,46.39999999999998,1
79,1,0,3,9,26.599999999999994,1
68,0,0,1,6,31.19999999999999,1
44,0,3,3,7,-16.400000000000006,0
75,0,0,1,8,17.0,1
52,1,0,3,9,-11.200000000000003,0
57,0,1,2,8,-6.200000000000003,0
72,1,0,1,9,0.7999999999999972,1
25,1,1,3,7,-31.0,0
77,1,1,2,8,21.799999999999997,1
63,0,1,2,8,2.1999999999999886,1
64,0,2,3,9,-6.400000000000006,0
51,1,1,2,8,-14.600000000000009,0
64,0,2,0,8,-18.400000000000006,0
80,1,1,1,7,30.0,1
66,1,2,1,9,-19.60000000000001,0
40,1,3,2,9,-54.0,0
35,0,3,3,5,-5.0,0
73,0,2,0,9,-17.80000000000001,0
40,1,3,3,7,-22.0,0
30,0,0,1,8,-46.0,0
79,0,1,2,5,60.599999999999994,1
56,0,2,0,8,-29.60000000000001,0
55,0,3,2,9,-33.0,0
54,1,3,0,6,-14.400000000000006,0
38,0,0,2,8,-26.80000000000001,0
39,1,1,3,9,-35.400000000000006,0
76,1,0,1,7,30.39999999999999,1
37,0,2,2,9,-52.2,0
66,1,3,2,5,30.39999999999999,1
60,1,3,0,6,-6.0,0
68,0,3,3,6,29.19999999999999,1
33,1,0,3,6,-1.8000000000000114,1
34,1,0,0,7,-36.400000000000006,0
50,0,1,3,6,16.0,1
20,0,2,1,8,-72.0,0
72,0,1,2,7,26.799999999999997,1
73,0,1,0,9,-11.800000000000011,1
73,0,3,3,5,48.19999999999999,1
22,1,0,1,7,-45.2,0
35,1,2,1,5,-15.0,0
42,0,1,3,7,-7.200000000000003,0
76,0,2,3,9,10.399999999999977,1
30,1,3,0,5,-36.0,0
31,0,1,3,7,-22.599999999999994,0
29,0,0,0,5,-19.400000000000006,0
51,1,1,2,6,9.399999999999991,1
35,1,3,1,6,-33.0,0
27,1,1,0,6,-40.2,0
57,0,3,1,8,-26.200000000000003,0
31,1,1,2,6,-18.6,0
43,0,2,3,6,0.19999999999998863,1
47,1,0,0,9,-42.2,0
72,0,3,3,5,46.8,1
27,0,2,1,5,-26.200000000000003,0
77,0,3,0,6,17.799999999999997,1
47,1,1,2,5,15.799999999999997,1
55,1,3,2,7,-9.0,0
45,1,3,3,6,-3.0,1
27,0,0,2,6,-18.200000000000003,0
77,1,2,2,8,15.799999999999997,1
79,1,1,3,7,44.599999999999994,1
69,0,0,3,6,48.599999999999994,1
47,0,3,0,6,-24.200000000000003,0
47,1,0,0,5,5.799999999999997,1
56,1,3,3,6,12.399999999999991,1
60,1,1,1,6,14.0,1
55,0,3,1,6,-5.0,0
46,1,0,0,6,-7.6000000000000085,0
73,0,0,0,8,6.199999999999989,1
36,0,3,3,7,-27.599999999999994,0
28,1,2,1,8,-60.800000000000004,0
52,1,0,3,5,36.8,1
72,0,2,0,9,-19.200000000000003,0
39,0,2,2,6,-13.400000000000006,0
32,1,2,2,5,-11.200000000000003,0
47,1,2,2,9,-38.2,0
67,1,0,3,6,45.8,1
48,0,0,1,6,3.1999999999999886,1
32,0,2,0,9,-75.2,0
65,1,0,1,8,3.0,1
54,0,2,1,9,-36.400000000000006,0
80,0,2,0,9,-8.0,0
25,1,2,1,7,-53.0,0
37,0,3,2,6,-22.200000000000003,0
70,1,1,0,6,20.0,1
24,1,0,2,8,-46.400000000000006,0
66,0,0,3,8,20.39999999999999,1
44,0,2,2,7,-18.400000000000006,0
21,1,3,3,7,-48.6,0
29,0,3,3,7,-37.400000000000006,0
75,1,0,0,8,9.0,1
49,0,2,2,9,-35.400000000000006,0
69,0,0,2,6,40.599999999999994,1
78,0,2,2,6,41.19999999999999,1
64,1,2,0,5,17.599999999999994,1
24,0,1,3,8,-44.400000000000006,0
74,1,2,3,8,19.599999999999994,1
75,1,1,3,7,39.0,1
52,1,0,0,5,12.799999999999997,1
73,0,0,0,5,42.19999999999999,1
20,1,3,1,8,-78.0,0
37,1,1,2,7,-22.200000000000003,0
51,0,0,3,6,23.39999999999999,1
66,1,1,1,7,10.399999999999991,1
68,1,0,1,6,31.19999999999999,1
30,0,1,2,8,-44.0,0
40,1,1,0,7,-34.0,0
45,0,2,1,5,-1.0,1
44,1,0,0,9,-46.400000000000006,0
41,1,3,0,5,-20.6,0
78,0,2,2,6,41.19999999999999,1
46,1,3,1,8,-41.60000000000001,0
68,1,1,3,7,29.19999999999999,1
32,1,2,1,8,-55.2,0
52,0,1,3,8,-5.200000000000003,0
53,0,0,3,6,26.19999999999999,1
60,0,0,0,8,-12.0,1
54,0,3,3,7,-2.4000000000000057,1
20,0,0,2,5,-16.0,0
40,1,3,1,8,-50.0,0
67,0,1,0,7,3.799999999999997,1
74,0,2,0,7,7.599999999999994,1
25,0,0,3,6,-13.0,0
47,1,1,0,8,-36.2,0
36,1,2,2,6,-17.599999999999994,0
24,0,1,2,5,-16.400000000000006,0
50,1,3,0,5,-8.0,0
24,1,1,0,7,-56.400000000000006,0
57,1,3,2,8,-18.200000000000003,0
22,1,3,3,7,-47.2,0
72,0,0,0,8,4.799999999999997,1
42,0,3,3,6,-7.200000000000003,0
56,1,3,0,5,0.3999999999999915,1
72,1,1,2,5,50.8,1
56,1,3,0,6,-11.600000000000009,0
29,1,3,0,9,-85.4,0
29,0,1,0,9,-73.4,0
38,1,2,2,9,-50.80000000000001,0
36,0,0,2,8,-29.599999999999994,0
40,1,1,2,6,-6.0,0
33,0,3,1,8,-59.800000000000004,0
28,1,1,1,8,-54.800000000000004,0
65,0,2,1,6,15.0,1
20,0,1,1,8,-66.0,0
70,0,1,2,6,36.0,1
64,1,1,0,9,-24.400000000000006,1
32,0,1,2,9,-53.2,0
23,1,3,1,8,-73.80000000000001,0
20,0,1,3,5,-14.0,0
68,0,2,3,6,35.19999999999999,1
59,1,1,2,7,8.599999999999994,1
51,0,1,0,7,-18.60000000000001,0
53,1,3,1,8,-31.80000000000001,0
47,1,3,0,5,-12.200000000000003,0
50,1,1,0,6,-8.0,0
27,1,3,0,9,-88.2,0
58,0,3,1,8,-24.80000000000001,0
45,0,1,2,6,1.0,1
77,1,3,1,6,25.799999999999997,1
53,0,0,1,6,10.199999999999989,1
73,0,0,2,5,58.19999999999999,1
73,1,0,2,6,46.19999999999999,1
22,0,3,2,5,-31.200000000000003,0
78,1,0,3,5,73.19999999999999,1
69,0,2,3,6,36.599999999999994,1
31,0,0,2,9,-48.6,0
20,1,2,0,6,-56.0,0
73,0,3,3,9,0.19999999999998863,1
63,0,0,1,8,0.19999999999998863,1
24,1,2,1,7,-54.400000000000006,0
49,0,3,3,8,-21.400000000000006,0
49,1,0,1,5,16.599999999999994,1
78,0,1,2,8,23.19999999999999,1
76,1,0,1,7,30.39999999999999,1
36,1,0,3,7,-9.599999999999994,0
67,1,0,0,9,-14.200000000000003,1
66,1,1,1,8,-1.6000000000000085,1
42,1,2,1,5,-5.200000000000003,0
34,0,2,0,5,-24.400000000000006,0
56,0,1,3,9,-11.600000000000009,0
40,1,0,0,9,-52.0,0
33,0,0,1,8,-41.800000000000004,0
21,1,0,3,9,-54.6,0
30,0,2,2,7,-38.0,0
70,0,2,3,5,50.0,1
58,1,1,3,7,15.199999999999989,1
57,1,3,2,6,5.799999999999997,1
79,0,1,3,7,44.599999999999994,1
53,0,2,1,5,10.199999999999989,1
57,1,0,1,6,15.799999999999997,1
69,0,0,1,8,8.599999999999994,1
53,0,0,1,6,10.199999999999989,1
37,1,0,2,9,-40.2,0
49,0,3,1,5,-1.4000000000000057,1
34,1,1,3,9,-42.400000000000006,0
46,1,1,0,7,-25.60000000000001,0
70,1,2,2,8,6.0,1
53,0,1,2,5,24.19999999999999,1
71,0,3,0,8,-14.600000000000009,0
76,1,3,1,5,36.39999999999999,1
57,1,3,1,9,-38.2,0
52,0,0,3,7,12.799999999999997,1
43,0,2,1,6,-15.800000000000011,0
34,0,3,1,8,-58.400000000000006,0
79,1,1,3,5,68.6,1
49,1,1,1,5,10.599999999999994,1
74,0,1,0,8,1.5999999999999943,1
61,0,3,1,6,3.3999999999999915,1
70,0,3,0,7,-4.0,1
36,1,1,0,5,-15.600000000000001,0
24,1,3,0,5,-44.400000000000006,0
48,0,1,1,8,-26.80000000000001,0
23,0,0,1,8,-55.800000000000004,0
29,1,3,2,5,-21.400000000000006,0
75,1,0,3,5,69.0,1
36,0,0,3,5,14.400000000000006,1
29,0,3,2,9,-69.4,0
36,0,1,0,5,-15.600000000000001,0
79,1,2,3,7,38.599999999999994,1
39,0,0,2,7,-13.400000000000006,0
43,1,3,0,6,-29.800000000000004,0
24,1,0,2,8,-46.400000000000006,0
53,0,1,1,6,4.199999999999989,1
25,0,3,1,5,-35.0,0
72,1,2,0,8,-7.200000000000003,0
21,0,3,0,5,-48.6,0
32,1,0,1,8,-43.2,0
62,0,3,3,9,-15.200000000000003,0
62,0,3,3,9,-15.200000000000003,0
67,0,0,1,9,-6.200000000000003,1
30,0,2,3,6,-18.0,0
70,1,1,1,8,4.0,1
66,1,3,2,6,18.39999999999999,1
76,1,2,2,8,14.399999999999991,1
42,0,1,2,5,8.799999999999997,1
74,1,0,3,9,19.599999999999994,1
35,1,2,2,9,-55.0,0
50,1,2,0,8,-38.0,0
30,0,3,0,6,-48.0,0
73,1,0,2,6,46.19999999999999,1
35,0,3,0,7,-53.0,0
27,0,0,2,9,-54.2,0
23,1,1,2,9,-65.80000000000001,0
59,0,3,1,6,0.5999999999999943,1
23,1,0,2,9,-59.800000000000004,0
75,1,0,0,6,33.0,1
44,1,2,3,7,-10.400000000000006,0
22,1,3,2,8,-67.2,0
51,1,3,1,8,-34.60000000000001,0
22,0,1,0,7,-59.2,0
46,1,0,1,9,-35.60000000000001,0
48,0,2,2,5,11.199999999999989,1
51,1,0,2,9,-20.60000000000001,0
69,1,0,2,6,40.599999999999994,1
80,1,0,2,5,68.0,1
77,0,3,0,7,5.799999999999997,1
70,0,0,3,8,26.0,1
38,0,1,2,8,-32.80000000000001,0
40,0,2,1,9,-56.0,0
24,1,2,0,8,-74.4,0
37,1,0,0,9,-56.2,0
47,0,2,0,6,-18.200000000000003,0
61,0,0,1,6,21.39999999999999,1
80,0,3,3,7,34.0,1
41,1,2,1,6,-18.599999999999994,0
40,0,3,1,9,-62.0,0
25,0,3,1,8,-71.0,0
20,1,1,2,6,-34.0,0
24,0,1,2,6,-28.400000000000006,0
60,1,2,1,9,-28.0,0
31,1,0,1,6,-20.6,0
45,1,0,2,8,-17.0,0
65,1,0,2,8,11.0,1
53,1,0,3,8,2.1999999999999886,1
68,0,1,1,8,1.1999999999999886,1
33,0,0,0,5,-13.800000000000004,0
45,1,0,3,8,-9.0,0
64,1,3,0,5,11.599999999999994,1
46,0,0,3,8,-7.6000000000000085,0
28,0,0,1,8,-48.800000000000004,0
45,1,1,0,9,-51.00000000000001,0
76,0,2,2,8,14.399999999999991,1
66,0,3,3,6,26.39999999999999,1
76,1,3,0,8,-7.6000000000000085,0
41,0,2,3,7,-14.599999999999994,0
66,0,3,1,9,-25.60000000000001,0
75,0,0,0,9,-3.0,1
49,0,0,0,8,-27.400000000000006,0
62,1,2,0,7,-9.200000000000003,0
67,0,1,3,8,15.799999999999997,1
80,1,1,2,6,50.0,1
36,0,3,2,9,-59.599999999999994,0
45,1,1,2,9,-35.0,0
55,1,1,1,7,-5.0,0
20,0,1,0,5,-38.0,0
27,1,1,2,7,-36.2,0
68,1,1,2,6,33.19999999999999,1
54,1,1,0,7,-14.400000000000006,0
80,1,1,1,5,54.0,1
71,1,3,3,6,33.39999999999999,1
34,0,0,3,6,-0.4000000000000057,1
66,1,1,3,5,50.39999999999999,1
75,1,0,0,8,9.0,1
41,0,2,1,7,-30.599999999999994,0
33,0,0,0,6,-25.800000000000004,0
45,1,2,3,7,-9.0,0
47,0,3,2,5,3.799999999999997,1
42,0,0,2,9,-33.2,0
33,0,2,2,5,-9.800000000000004,0
43,0,0,3,7,0.19999999999998863,1
21,0,3,1,6,-52.6,0
64,0,0,3,7,29.599999999999994,1
45,1,2,0,9,-57.00000000000001,0
33,1,1,1,6,-23.800000000000004,0
78,0,1,2,9,11.199999999999989,1
75,0,1,1,8,11.0,1
70,1,3,1,5,28.0,1
26,0,1,3,8,-41.6,0
22,1,3,1,7,-63.2,0
66,0,1,3,8,14.399999999999991,1
42,1,3,0,5,-19.200000000000003,0
65,1,3,1,6,9.0,1
62,0,0,1,9,-13.200000000000003,1
66,0,1,1,6,22.39999999999999,1
79,0,0,2,8,30.599999999999994,1
64,0,2,3,7,17.599999999999994,1
37,1,1,3,8,-26.200000000000003,0
77,0,1,2,5,57.8,1
57,1,1,3,5,37.8,1
54,0,1,0,7,-14.400000000000006,0
70,1,0,2,6,42.0,1
34,0,0,3,5,11.599999999999994,1
44,0,3,0,5,-16.400000000000006,0
74,1,0,3,7,43.599999999999994,1
56,0,3,2,6,4.3999999999999915,1
47,0,2,3,8,-18.200000000000003,0
29,0,0,0,9,-67.4,0
58,0,3,0,7,-20.80000000000001,0
76,0,1,0,6,28.39999999999999,1
36,1,2,3,9,-45.599999999999994,0
58,0,3,2,7,-4.800000000000011,1
41,1,2,3,8,-26.599999999999994,0
45,0,1,1,8,-31.0,0
63,0,1,2,6,26.19999999999999,1
44,1,3,1,6,-20.400000000000006,0
36,1,3,3,8,-39.599999999999994,0
32,1,1,2,8,-41.2,0
39,1,3,1,7,-39.400000000000006,0
44,1,1,3,6,7.599999999999994,1
23,0,0,2,9,-59.800000000000004,0
29,1,3,0,8,-73.4,0
22,1,2,0,9,-89.2,0
60,0,1,0,6,6.0,1
64,0,0,1,6,25.599999999999994,1
37,1,3,1,5,-18.200000000000003,0
66,1,1,3,8,14.399999999999991,1
55,1,0,0,6,5.0,1
66,0,3,1,6,10.399999999999991,1
41,1,1,0,8,-44.6,0
53,0,1,3,5,32.19999999999999,1
66,0,1,2,5,42.39999999999999,1
27,0,3,1,5,-32.2,0
59,0,0,1,5,30.599999999999994,1
68,1,1,2,7,21.19999999999999,1
63,0,0,1,8,0.19999999999998863,1
38,0,0,3,8,-18.80000000000001,0
61,1,2,1,8,-14.600000000000009,0
60,0,0,1,5,32.0,1
56,1,0,2,5,34.39999999999999,1
25,0,0,3,6,-13.0,0
71,1,0,0,7,15.399999999999991,1
45,0,0,0,8,-33.00000000000001,0
53,0,3,2,7,-11.800000000000011,0
78,1,2,3,8,25.19999999999999,1
75,0,1,2,5,55.0,1
78,0,2,2,5,53.19999999999999,1
64,1,2,0,8,-18.400000000000006,0
25,0,1,3,9,-55.0,0
56,0,0,3,5,42.39999999999999,1
76,1,1,2,6,44.39999999999999,1
52,1,0,0,5,12.799999999999997,1
72,1,1,3,6,46.8,1
41,1,3,2,7,-28.599999999999994,0
40,1,2,1,5,-8.0,0
25,0,0,0,5,-25.0,0
25,1,2,3,7,-37.0,0
74,0,0,3,6,55.599999999999994,1
67,1,1,3,9,3.799999999999997,1
23,0,1,0,6,-45.800000000000004,0
49,0,1,2,8,-17.400000000000006,0
30,1,3,1,8,-64.0,0
49,0,1,3,8,-9.400000000000006,0
50,0,1,0,7,-20.0,0
43,1,3,3,6,-5.800000000000011,0
74,1,2,2,5,47.599999999999994,1
28,1,2,1,8,-60.800000000000004,0
74,1,0,3,6,55.599999999999994,1
22,0,2,0,5,-41.2,0
70,0,0,2,6,42.0,1
50,0,0,1,7,-6.0,0
59,0,2,0,8,-25.400000000000006,0
56,0,2,3,9,-17.60000000000001,0
55,0,3,0,8,-37.0,0
43,1,0,1,8,-27.80000000000001,0
50,0,2,2,7,-10.0,0
25,0,2,2,5,-21.0,0
21,0,3,3,8,-60.6,0
39,1,2,3,5,6.599999999999994,1
47,1,1,3,5,23.799999999999997,1
30,1,1,3,7,-24.0,0
23,1,0,1,8,-55.800000000000004,0
34,0,3,3,7,-30.400000000000006,0
25,0,2,0,7,-61.0,0
73,0,0,1,9,2.1999999999999886,1
68,1,2,1,7,7.199999999999989,1
49,0,1,3,9,-21.400000000000006,0
75,0,2,1,5,41.0,1
57,0,2,0,5,7.799999999999997,1
70,1,2,1,6,22.0,1
76,1,1,1,6,36.39999999999999,1
21,1,1,0,5,-36.6,0
34,0,3,0,8,-66.4,0
30,0,1,1,6,-28.0,0
27,0,0,2,7,-30.200000000000003,0
45,0,2,1,6,-13.0,0
70,1,1,0,5,32.0,1
64,0,0,0,8,-6.400000000000006,1
63,1,1,0,5,22.19999999999999,1
24,0,2,2,8,-58.400000000000006,0
25,1,0,0,6,-37.0,0
45,0,1,3,7,-3.0,1
73,0,1,3,7,36.19999999999999,1
23,1,0,2,5,-11.800000000000004,0
38,1,3,0,8,-60.800000000000004,0
39,0,0,0,6,-17.400000000000006,0
52,0,0,3,8,0.7999999999999972,1
39,0,0,3,8,-17.400000000000006,0
68,1,0,1,8,7.199999999999989,1
31,0,1,2,6,-18.6,0
66,1,0,1,8,4.3999999999999915,1
20,0,0,2,7,-40.0,0
45,0,2,0,5,-9.000000000000007,0
33,0,1,0,9,-67.80000000000001,0
57,0,2,2,8,-12.200000000000003,0
56,1,1,1,7,-3.6000000000000085,1
30,1,3,3,7,-36.0,0
55,0,3,2,5,15.0,1
32,0,1,2,5,-5.200000000000003,0
62,0,3,2,9,-23.200000000000003,0
22,1,3,0,9,-95.2,0
52,0,1,2,9,-25.200000000000003,0
25,1,0,0,6,-37.0,0
69,1,2,3,6,36.599999999999994,1
75,1,1,3,7,39.0,1
29,1,1,1,5,-17.400000000000006,0
24,0,1,0,8,-68.4,0
42,0,2,3,5,10.799999999999997,1
29,1,1,3,6,-13.400000000000006,0
63,0,2,1,7,0.19999999999998863,1
21,0,2,1,8,-70.6,0
32,0,3,1,9,-73.2,0
59,1,0,0,9,-25.400000000000006,1
21,0,3,2,6,-44.6,0
39,0,1,0,7,-35.400000000000006,0
20,0,1,1,5,-30.0,0
56,0,2,2,6,10.399999999999991,1
28,0,3,3,5,-14.800000000000004,0
36,0,2,0,8,-57.6,0
28,0,3,1,5,-30.800000000000004,0
30,0,3,1,8,-64.0,0
34,0,3,2,7,-38.400000000000006,0
43,0,3,0,6,-29.800000000000004,0
57,1,3,3,5,25.799999999999997,1
74,0,0,3,7,43.599999999999994,1
54,1,1,2,7,1.5999999999999943,1
49,0,3,2,5,6.599999999999994,1
50,1,3,3,9,-32.0,0
68,1,2,2,9,-8.800000000000011,0
24,0,1,2,8,-52.400000000000006,0
79,1,1,0,7,20.599999999999994,1
63,1,1,2,6,26.19999999999999,1
69,1,3,1,6,14.599999999999994,1
33,0,2,1,7,-41.800000000000004,0
72,1,1,1,9,-5.200000000000003,1
75,1,2,2,7,25.0,1
30,0,0,3,8,-30.0,0
28,1,0,1,7,-36.800000000000004,0
53,1,2,0,5,2.1999999999999886,1
31,1,3,2,9,-66.6,0
54,0,1,3,5,33.599999999999994,1
54,1,0,3,5,39.599999999999994,1
20,0,0,2,7,-40.0,0
59,1,2,2,7,2.5999999999999943,1
41,1,3,0,6,-32.6,0
79,1,2,2,5,54.599999999999994,1
48,1,2,2,7,-12.800000000000011,0
27,0,2,3,6,-22.200000000000003,0
30,1,2,1,5,-22.0,0
60,0,2,1,6,8.0,1
56,1,3,3,9,-23.60000000000001,0
33,0,2,2,8,-45.800000000000004,0
79,1,3,0,5,32.599999999999994,1
49,1,1,1,7,-13.400000000000006,0
54,0,1,2,9,-22.400000000000006,0
40,0,1,1,6,-14.0,0
56,0,1,3,8,0.3999999999999915,1
24,0,0,1,5,-18.400000000000006,0
38,1,3,3,8,-36.80000000000001,0
78,0,1,3,9,19.19999999999999,1
33,0,0,3,8,-25.80000000000001,0
45,0,3,0,5,-15.000000000000007,0
23,1,0,2,9,-59.800000000000004,0
44,1,0,3,6,13.599999999999994,1
64,1,2,3,5,41.599999999999994,1
61,1,0,1,8,-2.6000000000000085,1
44,0,0,2,5,17.599999999999994,1
37,1,3,0,9,-74.2,0
59,0,0,0,8,-13.400000000000006,1
27,1,2,1,6,-38.2,0
58,0,1,0,7,-8.800000000000011,0
59,0,1,1,6,12.599999999999994,1
33,0,3,2,5,-15.800000000000004,0
51,0,3,1,7,-22.60000000000001,0
70,0,0,1,9,-2.0,1
80,1,3,3,8,22.0,1
57,0,0,0,8,-16.200000000000003,0
52,0,3,2,9,-37.2,0
42,0,1,2,5,8.799999999999997,1
34,0,1,3,6,-6.400000000000006,0
52,1,1,1,7,-9.200000000000003,0
44,1,1,2,9,-36.400000000000006,0
36,0,0,2,5,6.400000000000006,1
52,0,0,1,5,20.799999999999997,1
66,0,0,1,7,16.39999999999999,1
74,0,1,2,9,5.599999999999994,1
21,1,2,1,6,-46.6,0
33,1,1,0,6,-31.800000000000004,0
72,0,1,2,9,2.799999999999997,1
59,0,2,1,8,-17.400000000000006,0
59,0,2,2,6,14.599999999999994,1
70,0,3,2,8,0.0,1
58,0,1,3,9,-8.800000000000011,0
70,1,2,0,5,26.0,1
25,1,3,0,9,-91.0,0
25,0,2,3,5,-13.0,0
22,1,2,3,9,-65.2,0
26,1,3,2,8,-61.6,0
70,1,1,0,8,-4.0,1
27,0,3,3,9,-64.2,0
61,1,1,1,5,27.39999999999999,1
71,1,2,2,9,-4.6000000000000085,1
34,0,3,0,5,-30.400000000000006,0
66,1,0,2,8,12.399999999999991,1
48,0,2,2,7,-12.800000000000011,0
52,1,3,1,6,-9.200000000000003,0
71,0,2,1,8,-0.6000000000000085,1
49,0,3,3,9,-33.400000000000006,0
58,1,1,1,9,-24.80000000000001,0
46,1,0,0,5,4.3999999999999915,1
55,0,2,3,6,17.0,1
48,0,0,0,8,-28.80000000000001,0
57,1,1,0,6,1.7999999999999972,1
76,1,3,3,6,40.39999999999998,1
52,1,0,1,8,-15.200000000000003,0
80,1,3,2,5,50.0,1
